country,date,total_vaccinations,vaccines
Slovenia,21/1/21,58654,Pfizer/BioNTech
Slovenia,22/1/21,60810,Pfizer/BioNTech
Slovenia,23/1/21,61520,Pfizer/BioNTech
Slovenia,24/1/21,61669,Pfizer/BioNTech
Slovenia,25/1/21,61679,Pfizer/BioNTech
Slovenia,26/1/21,63456,Pfizer/BioNTech
Slovenia,27/1/21,68239,Pfizer/BioNTech
Slovenia,28/1/21,74163,Pfizer/BioNTech
Slovenia,29/1/21,78638,Pfizer/BioNTech
Slovenia,30/1/21,78742,Pfizer/BioNTech
Slovenia,31/1/21,78744,Pfizer/BioNTech
Slovenia,1/2/21,78790,Pfizer/BioNTech
Slovenia,2/2/21,79872,Pfizer/BioNTech
Slovenia,3/2/21,84325,Pfizer/BioNTech
Slovenia,4/2/21,91306,Pfizer/BioNTech
Slovenia,5/2/21,96446,Pfizer/BioNTech
Slovenia,6/2/21,97038,Pfizer/BioNTech
Spain,4/1/21,82834,"Moderna, Pfizer/BioNTech"
Spain,5/1/21,139339,"Moderna, Pfizer/BioNTech"
Spain,6/1/21,,"Moderna, Pfizer/BioNTech"
Spain,7/1/21,207323,"Moderna, Pfizer/BioNTech"
Spain,8/1/21,277976,"Moderna, Pfizer/BioNTech"
Spain,9/1/21,,"Moderna, Pfizer/BioNTech"
Spain,10/1/21,,"Moderna, Pfizer/BioNTech"
Spain,11/1/21,406091,"Moderna, Pfizer/BioNTech"
Spain,12/1/21,488122,"Moderna, Pfizer/BioNTech"
Spain,13/1/21,581638,"Moderna, Pfizer/BioNTech"
Spain,14/1/21,676186,"Moderna, Pfizer/BioNTech"
Spain,15/1/21,768950,"Moderna, Pfizer/BioNTech"
Spain,16/1/21,,"Moderna, Pfizer/BioNTech"
Spain,17/1/21,,"Moderna, Pfizer/BioNTech"
Spain,18/1/21,897942,"Moderna, Pfizer/BioNTech"
Spain,19/1/21,966097,"Moderna, Pfizer/BioNTech"
Spain,20/1/21,1025937,"Moderna, Pfizer/BioNTech"
Spain,21/1/21,1103301,"Moderna, Pfizer/BioNTech"
Spain,22/1/21,1165825,"Moderna, Pfizer/BioNTech"
Spain,23/1/21,,"Moderna, Pfizer/BioNTech"
Spain,24/1/21,1237593,"Moderna, Pfizer/BioNTech"
Spain,25/1/21,1291216,"Moderna, Pfizer/BioNTech"
Spain,26/1/21,1356461,"Moderna, Pfizer/BioNTech"
Spain,27/1/21,1395618,"Moderna, Pfizer/BioNTech"
Spain,28/1/21,1474189,"Moderna, Pfizer/BioNTech"
Spain,29/1/21,,"Moderna, Pfizer/BioNTech"
Spain,30/1/21,,"Moderna, Pfizer/BioNTech"
Spain,31/1/21,1609261,"Moderna, Pfizer/BioNTech"
Spain,1/2/21,1673054,"Moderna, Pfizer/BioNTech"
Spain,2/2/21,1764778,"Moderna, Pfizer/BioNTech"
Spain,3/2/21,1865342,"Moderna, Pfizer/BioNTech"
Spain,4/2/21,1988160,"Moderna, Pfizer/BioNTech"
Sri Lanka,28/1/21,0,Oxford/AstraZeneca
Sri Lanka,29/1/21,5286,Oxford/AstraZeneca
Sri Lanka,30/1/21,37825,Oxford/AstraZeneca
Sri Lanka,31/1/21,59154,Oxford/AstraZeneca
Sri Lanka,1/2/21,95550,Oxford/AstraZeneca
Sri Lanka,2/2/21,118767,Oxford/AstraZeneca
Sri Lanka,3/2/21,139914,Oxford/AstraZeneca
Sri Lanka,4/2/21,146327,Oxford/AstraZeneca
Sri Lanka,5/2/21,156310,Oxford/AstraZeneca
Sri Lanka,6/2/21,160148,Oxford/AstraZeneca
Sweden,27/12/20,1730,Pfizer/BioNTech
Sweden,28/12/20,,Pfizer/BioNTech
Sweden,29/12/20,,Pfizer/BioNTech
Sweden,30/12/20,,Pfizer/BioNTech
Sweden,31/12/20,,Pfizer/BioNTech
Sweden,1/1/21,,Pfizer/BioNTech
Sweden,2/1/21,,Pfizer/BioNTech
Sweden,3/1/21,13705,Pfizer/BioNTech
Sweden,4/1/21,,Pfizer/BioNTech
Sweden,5/1/21,,Pfizer/BioNTech
Sweden,6/1/21,,Pfizer/BioNTech
Sweden,7/1/21,,Pfizer/BioNTech
Sweden,8/1/21,,Pfizer/BioNTech
Sweden,9/1/21,,Pfizer/BioNTech
Sweden,10/1/21,45547,Pfizer/BioNTech
Sweden,11/1/21,,Pfizer/BioNTech
Sweden,12/1/21,,Pfizer/BioNTech
Sweden,13/1/21,,Pfizer/BioNTech
Sweden,14/1/21,,Pfizer/BioNTech
Sweden,15/1/21,,Pfizer/BioNTech
Sweden,16/1/21,,Pfizer/BioNTech
Sweden,17/1/21,115607,Pfizer/BioNTech
Sweden,18/1/21,,Pfizer/BioNTech
Sweden,19/1/21,,Pfizer/BioNTech
Sweden,20/1/21,,Pfizer/BioNTech
Sweden,21/1/21,,Pfizer/BioNTech
Sweden,22/1/21,,Pfizer/BioNTech
Sweden,23/1/21,,Pfizer/BioNTech
Sweden,24/1/21,218402,Pfizer/BioNTech
Sweden,25/1/21,,Pfizer/BioNTech
Sweden,26/1/21,,Pfizer/BioNTech
Sweden,27/1/21,,Pfizer/BioNTech
Sweden,28/1/21,230517,Pfizer/BioNTech
Sweden,29/1/21,248991,Pfizer/BioNTech
Sweden,30/1/21,,Pfizer/BioNTech
Sweden,31/1/21,,Pfizer/BioNTech
Sweden,1/2/21,,Pfizer/BioNTech
Sweden,2/2/21,285257,Pfizer/BioNTech
Sweden,3/2/21,298279,Pfizer/BioNTech
Sweden,4/2/21,320378,Pfizer/BioNTech
Sweden,5/2/21,343872,Pfizer/BioNTech
Switzerland,23/12/20,0,"Moderna, Pfizer/BioNTech"
Switzerland,24/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,25/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,26/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,27/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,28/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,29/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,30/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,31/12/20,,"Moderna, Pfizer/BioNTech"
Switzerland,1/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,2/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,3/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,4/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,5/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,6/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,7/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,8/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,9/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,10/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,11/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,12/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,13/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,14/1/21,66000,"Moderna, Pfizer/BioNTech"
Switzerland,15/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,16/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,17/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,18/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,19/1/21,110000,"Moderna, Pfizer/BioNTech"
Switzerland,20/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,21/1/21,169783,"Moderna, Pfizer/BioNTech"
Switzerland,22/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,23/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,24/1/21,197368,"Moderna, Pfizer/BioNTech"
Switzerland,25/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,26/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,27/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,28/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,29/1/21,262081,"Moderna, Pfizer/BioNTech"
Switzerland,30/1/21,,"Moderna, Pfizer/BioNTech"
Switzerland,31/1/21,315033,"Moderna, Pfizer/BioNTech"
Switzerland,1/2/21,,"Moderna, Pfizer/BioNTech"
Switzerland,2/2/21,,"Moderna, Pfizer/BioNTech"
Switzerland,3/2/21,368252,"Moderna, Pfizer/BioNTech"
Turkey,13/1/21,0,Sinovac
Turkey,14/1/21,279452,Sinovac
Turkey,15/1/21,616652,Sinovac
Turkey,16/1/21,676903,Sinovac
Turkey,17/1/21,706451,Sinovac
Turkey,18/1/21,832412,Sinovac
Turkey,19/1/21,950635,Sinovac
Turkey,20/1/21,1052493,Sinovac
Turkey,21/1/21,1120258,Sinovac
Turkey,22/1/21,1202212,Sinovac
Turkey,23/1/21,1226883,Sinovac
Turkey,24/1/21,1244653,Sinovac
Turkey,25/1/21,1302753,Sinovac
Turkey,26/1/21,1410273,Sinovac
Turkey,27/1/21,1522580,Sinovac
Turkey,28/1/21,1697575,Sinovac
Turkey,29/1/21,1928351,Sinovac
Turkey,30/1/21,1960860,Sinovac
Turkey,31/1/21,1986237,Sinovac
Turkey,1/2/21,2136299,Sinovac
Turkey,2/2/21,2229233,Sinovac
Turkey,3/2/21,2343280,Sinovac
Turkey,4/2/21,2500806,Sinovac
Turkey,5/2/21,2559802,Sinovac
Turkey,6/2/21,2601717,Sinovac
United Arab Emirates,5/1/21,826301,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,6/1/21,,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,7/1/21,887697,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,8/1/21,941556,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,9/1/21,1020349,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,10/1/21,1086568,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,11/1/21,1167251,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,12/1/21,1275652,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,13/1/21,1394580,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,14/1/21,1527833,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,15/1/21,1665987,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,16/1/21,1797926,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,17/1/21,1882778,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,18/1/21,1971521,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,19/1/21,2065367,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,20/1/21,2161150,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,21/1/21,2246069,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,22/1/21,2339078,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,23/1/21,2426798,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,24/1/21,2487789,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,25/1/21,2571091,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,26/1/21,2677680,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,27/1/21,2764450,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,28/1/21,2868650,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,29/1/21,3006606,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,30/1/21,3114167,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,31/1/21,3334162,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/2/21,3440777,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,2/2/21,,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,3/2/21,3564517,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,4/2/21,3849374,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,5/2/21,,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,6/2/21,4201347,"Pfizer/BioNTech, Sinopharm"
United Kingdom,13/12/20,86095,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,14/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,15/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,16/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,17/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,18/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,19/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,20/12/20,673216,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,21/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,22/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,23/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,24/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,25/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,26/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,27/12/20,1001985,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,28/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,29/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,30/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,31/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,2/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,3/1/21,1397251,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,4/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,5/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,6/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,7/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,8/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,9/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,10/1/21,2677971,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,11/1/21,2843815,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/1/21,3067541,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,13/1/21,3356229,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,14/1/21,3678180,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,15/1/21,4006440,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,16/1/21,4286830,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,17/1/21,4514802,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,18/1/21,4723443,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,19/1/21,5070365,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,20/1/21,5437284,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,21/1/21,5849899,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,22/1/21,6329968,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,23/1/21,6822981,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,24/1/21,7044048,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,25/1/21,7325773,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,26/1/21,7638543,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,27/1/21,7953250,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,28/1/21,8369438,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,29/1/21,8859372,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,30/1/21,9468382,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,31/1/21,9790576,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/2/21,10143511,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,2/2/21,10520433,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,3/2/21,10992444,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,4/2/21,11477040,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,5/2/21,11975267,"Oxford/AstraZeneca, Pfizer/BioNTech"
United States,20/12/20,556208,"Moderna, Pfizer/BioNTech"
United States,21/12/20,614117,"Moderna, Pfizer/BioNTech"
United States,22/12/20,,"Moderna, Pfizer/BioNTech"
United States,23/12/20,1008025,"Moderna, Pfizer/BioNTech"
United States,24/12/20,,"Moderna, Pfizer/BioNTech"
United States,25/12/20,,"Moderna, Pfizer/BioNTech"
United States,26/12/20,1944585,"Moderna, Pfizer/BioNTech"
United States,27/12/20,,"Moderna, Pfizer/BioNTech"
United States,28/12/20,2127143,"Moderna, Pfizer/BioNTech"
United States,29/12/20,,"Moderna, Pfizer/BioNTech"
United States,30/12/20,2794588,"Moderna, Pfizer/BioNTech"
United States,31/12/20,,"Moderna, Pfizer/BioNTech"
United States,1/1/21,,"Moderna, Pfizer/BioNTech"
United States,2/1/21,4225756,"Moderna, Pfizer/BioNTech"
United States,3/1/21,,"Moderna, Pfizer/BioNTech"
United States,4/1/21,4563260,"Moderna, Pfizer/BioNTech"
United States,5/1/21,4836469,"Moderna, Pfizer/BioNTech"
United States,6/1/21,5306797,"Moderna, Pfizer/BioNTech"
United States,7/1/21,5919418,"Moderna, Pfizer/BioNTech"
United States,8/1/21,6688231,"Moderna, Pfizer/BioNTech"
United States,9/1/21,,"Moderna, Pfizer/BioNTech"
United States,10/1/21,,"Moderna, Pfizer/BioNTech"
United States,11/1/21,8987322,"Moderna, Pfizer/BioNTech"
United States,12/1/21,9327138,"Moderna, Pfizer/BioNTech"
United States,13/1/21,10278462,"Moderna, Pfizer/BioNTech"
United States,14/1/21,11148991,"Moderna, Pfizer/BioNTech"
United States,15/1/21,12279180,"Moderna, Pfizer/BioNTech"
United States,16/1/21,,"Moderna, Pfizer/BioNTech"
United States,17/1/21,,"Moderna, Pfizer/BioNTech"
United States,18/1/21,,"Moderna, Pfizer/BioNTech"
United States,19/1/21,15707588,"Moderna, Pfizer/BioNTech"
United States,20/1/21,16525281,"Moderna, Pfizer/BioNTech"
United States,21/1/21,17546374,"Moderna, Pfizer/BioNTech"
United States,22/1/21,19107959,"Moderna, Pfizer/BioNTech"
United States,23/1/21,20537990,"Moderna, Pfizer/BioNTech"
United States,24/1/21,21848655,"Moderna, Pfizer/BioNTech"
United States,25/1/21,22734243,"Moderna, Pfizer/BioNTech"
United States,26/1/21,23540994,"Moderna, Pfizer/BioNTech"
United States,27/1/21,24652634,"Moderna, Pfizer/BioNTech"
United States,28/1/21,26193682,"Moderna, Pfizer/BioNTech"
United States,29/1/21,27884661,"Moderna, Pfizer/BioNTech"
United States,30/1/21,29577902,"Moderna, Pfizer/BioNTech"
United States,31/1/21,31123299,"Moderna, Pfizer/BioNTech"
United States,1/2/21,32222402,"Moderna, Pfizer/BioNTech"
United States,2/2/21,32780860,"Moderna, Pfizer/BioNTech"
United States,3/2/21,33878254,"Moderna, Pfizer/BioNTech"
United States,4/2/21,35203710,"Moderna, Pfizer/BioNTech"
United States,5/2/21,36819212,"Moderna, Pfizer/BioNTech"
United States,6/2/21,39037964,"Moderna, Pfizer/BioNTech"
Wales,13/12/20,8181,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,14/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,15/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,16/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,17/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,18/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,19/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,20/12/20,23746,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,21/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,22/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,23/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,24/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,25/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,26/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,27/12/20,36162,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,28/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,29/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,30/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,31/12/20,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,2/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,3/1/21,50268,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,4/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,5/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,6/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,7/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,8/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,9/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,10/1/21,86118,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,11/1/21,91336,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/1/21,101479,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,13/1/21,113094,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,14/1/21,126504,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,15/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,16/1/21,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,17/1/21,151938,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,18/1/21,162197,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,19/1/21,176186,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,20/1/21,190831,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,21/1/21,212732,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,22/1/21,241016,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,23/1/21,265054,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,24/1/21,271376,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,25/1/21,290147,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,26/1/21,312944,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,27/1/21,336745,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,28/1/21,362970,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,29/1/21,378950,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,30/1/21,404249,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,31/1/21,417147,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/2/21,440706,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,2/2/21,463657,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,3/2/21,491786,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,4/2/21,524677,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,5/2/21,559468,"Oxford/AstraZeneca, Pfizer/BioNTech"
